judul-abstrak,kategori,lang,,,,,
aplikasi deteksi kematangan buah semangka berbasis nilai rgb metode thresholding aplikasi pengolahan citra mempermudah penggunanya pengenalan pola berperan memisahkan objek latar otomatis objek diproses pengklasifikasi objek pengolahan citra berperan mengenali bentukbentuk khusus mesin mempermudah mengenali objek perangkat lunak mengolah citra digital populer perkembangannya pengguna mendeteksi mengolah foto keperluan contoh adobe photoshop gimp gnu image manipulation program menyajikan fitur memanipulasi citra digital semangka tembikai citrullus lanatus suku ketimunketimunan cucurbitaceae tanaman merambat berasal daerah gurun afrika selatan tanaman sekerabat labulabuan cucurbitaceae melon cucumis melo ketimun cucumis sativus buah semangka memiliki kulit keras berwarna hijau pekat hijau muda lariklarik hijau tua tergantung kualitas varianya daging buahnya berair berwarna merah kuning pengertian dasar thresolding histogram sebelah kiri mewakili citra fxy tersusun objek terang background gelap pikselpiksel objek background dikelompokkan mode dominan mengestrak objek background memilih thereshold memisahkan mode,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
prediksi zona tangkapan ikan citra klorofla citra suhu permukaan laut satelit aqua modis perairan pulo aceh fishing ground zona penangkapan ikan kawasan perairan sasaran penangkapan prediksi zona tangkapan ikan mendeteksi sebaran klorofla sebaran suhu permukaan laut citra aqua modis penelitian bertujuan memprediksi zona tangkapan ikan perairan pulo aceh berdasarkan sebaran klorofla suhu permukaan laut memanfaatkan data citra satelit aqua modis level tahapantahapan pengumpulan citra pemotongan citra sesuai daerah pemberian landsmark menampilkan citra informatif ekstrak informasi klorofla sebaran suhu permukaan laut interpolasi metode kriging sebaran klorofla juni agustus penyebarannya bergerak utara pulo aceh selatan sebaran suhu permukaan laut sesuai penangkapan ikan terdeteksi agustus ujong pulo breuh utara pulau keureusik zona potensi penangkapan ikan perairan pulo aceh terdeteksi agustus sebelah timur pulau keureusik ujong keumuroh perairan pulo aceh cocok dijadikan daerah tujuan penangkapan ikan agustus,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
sistem identifikasi pengenalan pola citra tandatangan sistem jaringan saraf tiruan artificial neural networks metode backpropagation sistem pengenalan citra pola tandatangan salah aplikasi ilmu computer aplikasi membantu proses pengolahan data pola tandatangan pengolahan data image processing pembantu assistance system meningkatkan kinerja sistem kontrol informasi bidang perbankkan kenoktarisan instansiinstansi tahap sistem pengenalan citra pola tandatangan citra pola tandatangan dihasilkan proses scanning pemindaian citra tandatangan digital dihasilkan dipotong manual proses threshold deteksi batas pembagian citra representasi nilai input proses pelatihan perlakuan nilai laju pemahaman berbeda pelatihan unit berbeda pelatihan laju pemahaman unit tersembunyi menghasilkan pelatihan singkat error relatif pengenalan pola tandatangan percobaan berdasarkan pola pelatihan pola pelatihan data penelitian kemampuan sistem mengenali pola luaran pola pelatihan pola pelatihan sistem mengenali pola luaran pola pelatihan sistem mengenali pola luaran,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisis keseragaman citra pesawat ultrasonografi usg sistem berbasis komputer menentukan nilai keseragaman kualitas citra perubahan atenuasi db time gain compensator tgc pesawat usg penelitian pesawat dimensi phantom jenis multipurpose multitissue model gse pengambilan data scanning phantom transduser linier frekuensi mhz mean standard deviasi sd region of interest roi densitas citra dihitung sistem berbasis komputer analisa grafik nilai densitas citra range mean sd citra seragam penelitian diperoleh hasil keseragaman citra dipengaruhi nilai atenuasi tgc nilai memiliki kecenderungan meningkat sebanding kenaikan atenuasi nilai tgc kecenderungan penurunan keseragaman db diperoleh distribusi nilai keseragaman sd tgc minimum maksimum diperoleh distribusi nilai keseragaman sd nilai acuan jaminan mutu pesawat usg,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
pendugaan kelas mutu berdasarkan analisa warna bentuk biji pala myristica fragrans houtt teknologi pengolahan citra jaringan saraf tiruan faktor mempengaruhi kualitas produk salah satunya warna bentuk faktor warna bentuk salah parameter diperhatikan pemilihan produk ditingkat petani pala proses pemisahan biji utuh biji rusak menyebabkan harga biji pala rendah pemisahan berdasarkan biji utuh biji rusak ditingkat pedagang pengamatan langsung proses pemisahan membutuhkan tenaga kerja biaya relatif pengembangan metode pemisahan biji pala berdasarkan kelas mutu teknologi pengolahan citra dikombinasi jaringan saraf tiruan penggunaan parameter warna bentuk pemilihan mutu biji pala nondestruktif dibutuhkan mengatasi permasalahan pemisahan biji pala manual penelitian bertujuan mengidentifikasi mutu pala berdasarkan warna bentuk teknologi pengolahan citra digital dikombinasi jaringan saraf tiruan parameter warna model warna red green blue model warna hue saturation value model warna lab parameter bentuk area perimeter roundness compactness berdasarkan analisis diskriminan diperoleh parameter warna mean saturation area signifikan input jaringan hasil penelitian menunjukan parameter mean saturation area berhasil mengidentifikasi kelas mutu pala abcd rimpel bwp akurasi,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
aplikasi pengolahan citra elektrokardiograf jaringan syaraf tiruan identifikasi penyakit jantung koroner dirancang perangkat lunak identifikasi penyakit jantung koroner pengenalan citra ekg perangkat lunak aplikasi pengolahan citra jaringan syaraf tiruan pengolahan citra mengolah citra ekg diperoleh seratus data numerik inputan jaringan syaraf tiruan operasi pengolahan citra operasi titik operasi pointwise berdasarkan intensitas piksel citra discan vertikal horisontal dideteksi intensitasnya dipetakan nilai grafik latar grafik jaringan syaraf tiruannya dibangun berdasarkan metode backpropagation sederhana fungsi aktivasi sigmoid bipolar parameter training learning rate maksimum epoch target error diperoleh konfigurasi optimal jaringan uji program diperoleh hasil jaringan syaraf tiruan mengidentifikasi kondisi jantung normal iskemia depresi st iskemia inversi injuri elevasi nekrosis patologis,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
penerapan pengolahan citra metode adaptive motion detection algorithm sistem kamera keamanan push notification smartphone android kamera pengawas cctv bahan penyidikan tindakan kriminal berperan proses pencegahan tindak kriminal pencurian penelitian membangun sistem kamera pengawas berperan aktif proses pencegahan tindak kriminal pencurian sistem kamera pengawas raspberry pi mesinnya harganya murah ukurannya penggunaan daya listrik rendah sistem opencv proses pengolahan citra metode adaptive motion detection mendeteksi tidaknya gerakan gerakan terdeteksi perangkat dikirimkan penggunanya push notification smartphone berbasis sistem operasi android sistem mendeteksi gerakan menghasilkan false positive pandangan kamera objek mudah bergerak pohon genangan air lampu hias televisi lainlain menambah efektivitas metode adaptive motion detection proses blur gambar proses thresholding menghilangkan noise gambar nilai threshold mempengaruhi efektivitas sistem mendeteksi gerakan dimana menemukan nilai threshold bergantung kondisi cahaya lingkungan kualitas kamera,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
analisa perbandingan metode deteksi tepi citra rontgen penyakit paruparu pengolahan citra pesat bidang kehidupan bidang kesehatan metode deteksi tepi citra rontgen paruparu penelitian citra rontgen paruparu diolah jenis penyakit paru penyakit tuberkulosis pleuritis pneumonia emfisema bronkitis kanker paru citra mempunyaiidentifikasi informasi terletak gambar diperlihatkannya informasi orang meneliti dibidang citra,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
discrete cosine transform identifikasi citra hylocereus costaricensis pengolahan citra digital memiliki peranan luas kehidupan sehari salah satunya mengidentifikasi citra buah tingkat kematangan buah penelitian identifikasi citra diterapkan hylocereus costaricensisbuah naga merah seringkali membeli buah dimakan daging buah naga lunak hambar buah naga mengandung manis asam segarpada penelitian metode discrete cosine transform dct objek buah naga merah kebun buah naga ngunut tulungagung citra buah naga tahap pre processing grayscale deteksi tepi dilanjutkan tahap metode dct pengenalan euclidean distancespenelitian pengambilan gambar tingkat kematangan berbeda tingkat kematangan sampel pengambilan gambar background warna putih hasil penelitian citra buah naga merah diidentifikasi dct euclidean distance prosentase akurasi besarnya tingkat akurasi dipengaruhi banyaknya data training,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
implementasi intensity transfer functionitf peningkatan intensitas citra medis hasil pemeriksaan mri pengolahan citra memiliki peranan bidang salah satunya bidang kedokteran citra kedokteran dikenal citra medis diagnosa penyakit perencanaan tindakan pengobatan citra medis skala keabuan rendah sulit diinterpretasikan pengolahan citra penelitian diimplementasikan intensity transfer function itfdengan transformasi linier meningkatkan intensitas citra menghasilkan citra mudah diinterpretasikan pengolahan citra tahap segmentasi deteksi tepi,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
segmentasi citra remote sensing laut metode clustering dbscan kebutuhan citra jarak bidang kelautan bidang pemetaan wilayah zona kedalaman laut bidang keteknikan dibutuhkan sistem menetukan wilayah zona kedalaman laut citra digital citra penginderaan remote sensing diharapkan efisien konvensional memetakan zona wilayah kelautan membutuhkan citra input objek laut penginderaan jarak penelitian identifikasi zona kedalaman laut citra metode dbscan densitybased spatial clustering of applications with noise metode dbscan proses pra pengolahan citra penyesuaian ukuran citra kuantisasi warna citra proses dbscan proses metode dbscan efisien proses dbscan menghasilkan zona kedalaman laut sesuai citra menentukan cluster zona kedalaman laut citra diujikan tingkat keberhasilan metode dbscan proses pra pengolahan kuantisasi warna berhasil informasi zona kedalaman laut sesuai citra ocean ratarata persentase keberhasilan persen percobaan citra input penelitian,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
perancangan sistem pemantau penentuan parkir berdasarkan digital image processing kebutuhan parkir dipungkiri tempattempat ramai kunjungi membutuhkan pengelolaan mengefisienkan keamanan penelitian pengolahan citra digital sistem parkir,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
aplikasi pengecekan ljk tes psikologi rmib operasi intensity slicing tes rmib salah tes psikologi penentuan minat pemeriksaan tes rmib menit testee studi bertujuan mengatasi studi aplikasi pengecekan ljk tes rmib operasi pengolahan citra intensity slicing operasi pengolahan citra aplikasi memeriksa ljk alat tulis warna kali pengujian aplikasi berhasil menghemat pemeriksaan tes rmib detik testee aplikasi memeriksa ljk alat tulis warna,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
integrasi ekstraksi fitur local binary pattern graylevel cooccurence metrix pengenalan ekspresi mulut pembelajar elearning diperhadapkan masalahmasalah elearning strategy content management evaluation adaptive elearning system menerapkan strategi pembelajaran pembelajar sulit informasi ekspresi wajah pemelajar mempengaruhi pola interaksi pembelajar pemelajar proses pembelajaran optimal penelitian dikembangkan metode pengenalan ekspresi fitur mulut pemelajar mengidentifikasi status ekspresi wajah pemelajar elearning pengolahan citra digital multiclass support vector machine metode pengolahan citra peggabungan fitur ekstraksi local binary pattern lbp ekstraksi fitur citra gray level cooccurrence matrix glcm ekstraksi fitur tekstur multiclass support vector machine pengenalan citra mulut pemelajar ekstraksi fitur pelatihan multiclass svm kali pengujian data testing data training tingkat keberhasilan didapatkan pengujian komposisi data testing tingkat akurasi,0,"<re.Match object; span=(0, 2), match='id'>",,,,,
